,id,date,text,label
3355,3355,2022-10-18 16:13:57+00:00,"Ik blijf erbij, zoek in afritten in de struiken. Één verkeerde stuurbeweging en je gaat eraf.. #waspik #zoektocht #Raamsdonkveer #vermissing #Hebe #Sanne HTTP",anger
3356,3356,2022-10-18 16:10:58+00:00,Wat een hel moeten die ouders van Hebe nu doormaken. Verschrikkelijk!,anger
3357,3357,2022-10-18 16:10:23+00:00,Zoektocht in water levert geen aanwijzing op in vermissing Hebe (10) en haar begeleider HTTP,neutral
3358,3358,2022-10-18 16:10:19+00:00,Weg met #Baudet. Laten we het maar gauw hebben over #Hebe en hopen dat ze veilig wordt teruggevonden. Dat lijkt mij belangrijker.,fear
3359,3359,2022-10-18 16:10:08+00:00,Zoektocht in water levert geen spoor op van Nederlandse Hebe (10) en begeleidster Sanne (26) HTTP,neutral
3360,3360,2022-10-18 16:09:38+00:00,"#hebe #sanne nog niet gevonden @USER 
@Kijkverder1 ,@J41963735 @USER @USER HTTP",neutral
3361,3361,2022-10-18 16:09:26+00:00,"#Zoektocht in water levert geen aanwijzing op in #vermissing #Hebe (10) en haar begeleider 
 HTTP",neutral
3362,3362,2022-10-18 16:09:10+00:00,"Er zitten twintig rechercheurs en meer dan honderd vrijwilligers op de zaak, maar 24 uur na de vermissing is er nog steeds geen spoor van Hebe, haar begeleidster of zelfs de auto (!) waarin ze zijn vertrokken. Hoe misselijkmakend. HTTP",anger
3363,3363,2022-10-18 16:09:05+00:00,Ik blijf sinds gisteravond maar denken aan Hebe en Sanne. #kaarsje #amberalert #ongerust,neutral
3364,3364,2022-10-18 16:08:38+00:00,"Dit klinkt niet goed. Als ze het zijn, is het de vraag ongeluk of ...?: Duikers ingezet bij zoektocht naar vermiste Hebe (10) en begeleidster Sanne (26), mogelijk auto gevonden HTTP",neutral
3365,3365,2022-10-18 16:08:26+00:00,@USER @USER Hebe 🐍🐍,joy
3366,3366,2022-10-18 16:07:08+00:00,"Duikers ingezet bij zoektocht naar vermiste Hebe (10) en begeleidster Sanne (26), mogelijk auto gevonden HTTP HTTP",neutral
3367,3367,2022-10-18 16:04:36+00:00,@USER vind @USER  belangrijker dan het meisje #Hebe,neutral
3368,3368,2022-10-18 16:04:35+00:00,Ik heb de hele dag Hebe en Sanne in m'n hoofd en hoop zó dat ze niet te water zijn geraakt.. 💔,fear
3369,3369,2022-10-18 16:02:50+00:00,Zoektocht in water levert geen spoor op van Nederlandse Hebe (10) en begeleidster Sanne HTTP,neutral
3370,3370,2022-10-18 16:02:45+00:00,Burgemeester: auto nog niet gevonden in zoektocht naar Hebe HTTP via @USER,neutral
3371,3371,2022-10-18 16:02:09+00:00,Potverdrie @USER zorg dat #amberalerts #trending zijn!!! Ipv mensen te censureren. Doe gvd iets nuttigs! #Hebe #Sanne,anger
3372,3372,2022-10-18 16:02:03+00:00,Zoektocht in water levert geen spoor op van Nederlandse Hebe (10) en begeleidster Sanne HTTP,neutral
3373,3373,2022-10-18 16:02:00+00:00,"Hoop dat ze 
hen snel vinden :( 

Hopelijk levend. 

#AmberAlert 
#Hebe #Sanne :O  
#KijkNaarZeUit",neutral
3374,3374,2022-10-18 16:00:47+00:00,"'Tegen 18.00 uur liet de burgemeester van #Waalwijk, waar #Waspik onder valt, de aanwezige pers weten dat in het water geen auto is gevonden.' 
Zoektocht in water levert geen aanwijzing op in vermissing Hebe (10) en haar begeleider. 
https://t.co/bZKtGM3K8s
#Hebe #Sanne #politie HTTP",neutral
3375,3375,2022-10-18 16:00:18+00:00,"@USER @USER Ja , daar heb je wel gelijk in !
Laten we hopen dat alle speculaties/theorieën er naast zitten en dat Hebe en Sanne toch levend gevonden worden 🙏",anger
3376,3376,2022-10-18 16:00:04+00:00,hebe is nr.10 trending hashtag in NL in afgelopen 4 uur. HTTP #hebe,neutral
3377,3377,2022-10-18 15:59:47+00:00,"@USER Wat voor begeleidster moet dat dan geweest zijn?
Wat is de lengte van Hebe?
(staande foto)
Veel lijken op haar.
Heb wel een lookalike gevonden tijdens de mensenmassa van de World Living Statues in Alkmaar.
Maar zo veel lijken op haar.",neutral
3378,3378,2022-10-18 15:59:04+00:00,De politie had een melding gekregen van een auto te water in Waspik in de zoektocht naar het lichamelijk beperkte meisje Hebe (10) en haar begeleidster Sanne (26). HTTP,neutral
3379,3379,2022-10-18 15:58:10+00:00,@USER Gelukkig! Hopelijk zijn ze ergens snel gevonden. Ik ken iemand en ze is oma van Hebe. Nu afwachten.,neutral
3380,3380,2022-10-18 15:57:01+00:00,Geen auto gevonden in de zoektocht naar vermiste Hebe (10) en begeleidster (26) HTTP,neutral
3381,3381,2022-10-18 15:56:33+00:00,"@USER Er zijn ook bronnen die zeggen dat het wel met #Hebe en Sanne te maken heeft !
Dus de één zegt dit de ander dat .
Afwachten dus !",anger
3382,3382,2022-10-18 15:56:28+00:00,"@USER @USER Na de P2000-melding liet de politie weten dat er geen verband zou zijn met de zoekactie naar Hebe en Sanne. Later kwam de politie hierop terug. ""Er was geen auto"", aldus de woordvoerder. ""Maar vanwege de oliesporen zijn we wel aan het zoeken.""

Dit staat er nu",neutral
3383,3383,2022-10-18 15:56:11+00:00,"Auto in het water gevonden tijdens zoektocht naar Nederlandse Hebe (10) en begeleidster Sanne, politie onderzoekt ook oliespoor HTTP",neutral
3384,3384,2022-10-18 15:56:10+00:00,Zoekactie Hebe en begeleidster gericht op Waspik: 'Aanwijzingen dat ze daar waren' HTTP HTTP,neutral
3385,3385,2022-10-18 15:55:28+00:00,Onderzoek naar vermissing 10-jarige Hebe en begeleidster - De regionale recherche in de eenheid Oost-Brabant is gisteren een groot onderzoek gestart naar... HTTP #Raamsdonksveer/Vught via @USER,neutral
3386,3386,2022-10-18 15:54:40+00:00,"Zoektocht in water levert geen aanwijzing op in vermissing Hebe (10) en haar begeleider

https://t.co/M6G7fK97l1",neutral
3387,3387,2022-10-18 15:54:05+00:00,@USER @USER Onderzoek naar melding oliespoor tijdens zoektocht naar gehandicapte Hebe (10) en begeleidster in Waspik HTTP,neutral
3388,3388,2022-10-18 15:54:03+00:00,"Auto in het water gevonden tijdens zoektocht naar Nederlandse Hebe (10) en begeleidster Sanne, politie onderzoekt ook oliespoor HTTP",neutral
3389,3389,2022-10-18 15:53:24+00:00,"'Journalisten' doen en roepen maar wat dus!!!
Burgemeester: Niets aangetroffen in het water bij Waspik. #AmberAlert #Hebe HTTP",anger
3390,3390,2022-10-18 15:53:11+00:00,Onderzoek naar melding oliespoor tijdens zoektocht naar gehandicapte Hebe (10) en begeleidster in Waspik HTTP,neutral
3391,3391,2022-10-18 15:50:39+00:00,"Politieonderzoek bij kanaal Waspik in zoektocht naar Hebe en begeleidster 
https://t.co/2bAbFc1dgu",neutral
3392,3392,2022-10-18 15:50:30+00:00,"Grote zoekactie bij Waspik naar Hebe (10), die is verdwenen met haar begeleidster

https://t.co/hMrCViXe4h HTTP",neutral
3393,3393,2022-10-18 15:50:05+00:00,"""Grote zoekactie bij Waspik naar Hebe (10), die is verdwenen met haar begeleidster | Binnenland | HTTP HTTP",neutral
3394,3394,2022-10-18 15:49:00+00:00,Zijn er al mensen van kleur die klagen over een teveel aan aandacht voor de vermiste Hebe omdat ze blank is?,anger
3395,3395,2022-10-18 15:47:32+00:00,AMBER Alert voor vermiste Hebe (10) en haar begeleidster Sanne - Omroep Brabant HTTP,neutral
3396,3396,2022-10-18 15:46:47+00:00,"@USER Nou, in dit geval moet u bij de politie zijn. De politiewoordvoerder was wat voorbarig om te melden dat de oliesporen los stonden van het onderzoek naar #Hebe en kwam daar later op terug,",anger
3397,3397,2022-10-18 15:43:35+00:00,Hebe en Sanne nu een dag spoorloos: dit gebeurde er sinds hun verdwijning HTTP,anger
3398,3398,2022-10-18 15:42:09+00:00,@USER @USER Wat een nachtmerrie. Voor de ouders van Hebe en die van haar begeleidster.,anger
3399,3399,2022-10-18 15:42:07+00:00,Hou m'n hart vast voor het lot van Hebe en haar begeleidster 🙏,joy
3400,3400,2022-10-18 15:41:35+00:00,Zoekactie Hebe en begeleidster gericht op Waspik: 'Aanwijzingen dat ze daar waren' HTTP,neutral
3401,3401,2022-10-18 15:40:44+00:00,In het Brabantse Waspik is in volle gang een zoektocht bezig naar de vermiste meisje Hebe en haar begeleider Sanne. Verslaggever Marc Hamer is in Waspik en geeft een update over de zoektocht bij @USER HTTP,neutral
3402,3402,2022-10-18 15:39:42+00:00,"Oh nee... auto te water.. ☹

Mogelijk auto gevonden in zoektocht naar Hebe en begeleidster HTTP via @USER",neutral
3403,3403,2022-10-18 15:39:26+00:00,"@USER @USER @USER Zal mij benieuwen hoe dit afloopt😢💔Amber alert voor vermiste Hebe (10 jaar), laatst gezien omgeving Raamsdonksveer HTTP via 
@telegraaf",neutral
3404,3404,2022-10-18 15:39:03+00:00,Auto in het water gevonden tijdens zoektocht naar Nederlandse Hebe (10) en begeleidster Sanne HTTP,neutral
3405,3405,2022-10-18 15:37:13+00:00,"Duikers ingezet bij zoektocht naar vermiste Hebe (10) en begeleidster Sanne (26), mogelijk auto gevonden HTTP",neutral
3406,3406,2022-10-18 15:37:13+00:00,"@USER @USER @USER kunnen jullie wellicht laten weten of deze tekst wel of niet klopt? Iedereen houdt adem in omdat men bang is dat het om Hebe gaat. Kunnen jullie bevestigen wat in dit artikel staat, namelijk dat de auto dinsdagmiddag te water is geraakt? Of niet?",neutral
3407,3407,2022-10-18 15:34:57+00:00,Er is dus géén auto gevonden maar alleen oliesporen. #zoektocht #waspik #Hebe #Sanne #Raamsdonkveer HTTP,neutral
3408,3408,2022-10-18 15:32:48+00:00,"Politieonderzoek bij kanaal Waspik in zoektocht naar Hebe en begeleidster 
https://t.co/wxApl80nd9",neutral
3409,3409,2022-10-18 15:32:33+00:00,Zoektocht naar Hebe en Sanne: sporen in het water gevonden in Waspik HTTP,neutral
3410,3410,2022-10-18 15:32:33+00:00,Auto in het water gevonden tijdens zoektocht naar Nederlandse Hebe (10) en begeleidster HTTP,neutral
3411,3411,2022-10-18 15:31:08+00:00,"Mogelijk auto in het water gevonden tijdens #zoektocht naar vermiste #Hebe (10) en haar begeleider 
 HTTP",neutral
3412,3412,2022-10-18 15:30:05+00:00,"🙏🙏😢. OMG.

Mogelijk auto gevonden in zoektocht naar Hebe en begeleidster 🙏🙏🙏

https://t.co/4MQ4dg3huK via @USER",neutral
3413,3413,2022-10-18 15:29:45+00:00,"Mogelijk auto gevonden in zoektocht naar Hebe en begeleidster HTTP via @USER    

Duikers brandweer: sterkte toegewenst! Wat een moeilijke/spannende klus.",neutral
3414,3414,2022-10-18 15:29:42+00:00,"In de zoektocht naar de 10-jarige Hebe uit Vught en haar begeleider heeft de politie vanmiddag mogelijk een auto in het water gevonden, in een zijtak van het Oude Maasje, bij een industrieterrein aan de Hooiweg in Waspik. #AmberAlert",neutral
3415,3415,2022-10-18 15:29:05+00:00,Mogelijk auto gevonden in zoektocht naar Hebe (10) via @USER HTTP,neutral
3416,3416,2022-10-18 15:28:41+00:00,"@USER @USER Ik lees dit hierover op omroep Brabant in een artikel over Hebe:
”Er ontstond korte tijd enige ophef nadat een auto in het water was gevonden aan de Hooiweg in Waspik. De politie kwam direct met de verklaring dat de vondst van het voertuig volledig los stond van de zoekactie”.",neutral
3417,3417,2022-10-18 15:26:51+00:00,"Stel je voor. Je kind, dochter of vriendin is vermist. Als een stelletje ramptoeristen zijn er mensen die allerlei (onjuiste) berichten de wereld in slingeren. Stop daarmee. Laat de juiste mensen hun werk doen. Je hoort het echt wel als het nieuws bevestigt is. #hebe #amberalert",anger
3418,3418,2022-10-18 15:24:26+00:00,Mogelijk auto gevonden in zoektocht naar Hebe (10) via @USER HTTP,neutral
3419,3419,2022-10-18 15:23:51+00:00,Auto in water gevonden tijdens zoekactie naar Hebe en Sanne HTTP,neutral
3420,3420,2022-10-18 15:22:49+00:00,"Pffff.. wat een treurnis.. 

Mogelijk auto gevonden in zoektocht naar Hebe (10) via @USER HTTP",anger
3421,3421,2022-10-18 15:22:45+00:00,"Mijn hart 💓 gaat uit naar Hebe 🙏🏼 zojuist is de auto gevonden in het water las ik, laten we hopen dat het puur de auto is en het goed gaat met Sanne en Hebe. 🥲 HTTP",joy
3422,3422,2022-10-18 15:21:51+00:00,"Laat dit een lege auto zijn die niet gerelateerd is aan Hebe en Sanne 🙏🏼 
Auto onder water gevonden tijdens zoekactie #AmberAlert - 112Brabant  HTTP",neutral
3423,3423,2022-10-18 15:19:06+00:00,"In de zoektocht naar de 10-jarige #Hebe uit #Vught en haar begeleider heeft de politie vanmiddag rond 16.35 uur een auto in het water gevonden. Die ligt in een zijtak van het Oude Maasje, bij een industrieterrein aan de Hooiweg in #Waspik",neutral
3424,3424,2022-10-18 15:19:06+00:00,Mogelijk auto gevonden in zoektocht naar Hebe (10) via @USER HTTP,neutral
3425,3425,2022-10-18 15:19:03+00:00,"Duikers ingezet bij zoektocht naar vermiste Hebe (10) en begeleidster Sanne (26), mogelijk auto gevonden HTTP",neutral
3426,3426,2022-10-18 15:19:02+00:00,Mogelijk auto gevonden in zoektocht naar Hebe (10) via @USER HTTP,neutral
3427,3427,2022-10-18 15:18:51+00:00,Nachtmerrie voor alle betrokken families 😢 Mogelijk auto gevonden in zoektocht naar Hebe en begeleidster HTTP via @USER,neutral
3428,3428,2022-10-18 15:17:37+00:00,Mogelijk auto gevonden in zoektocht naar Hebe en begeleidster | Binnenland | HTTP vrees het ergste 🙏🏻🙏🏻 HTTP,neutral
3429,3429,2022-10-18 15:17:14+00:00,Er ging een AMBER Alert uit voor de vermissing van de 10-jarige Hébe en haar begeleidster. Woordvoerder van de politie Oost-Brabant Annemarie Bardoel hangt aan de telefoon om de laatste stand van zaken door te nemen. #TijdvoorMAX HTTP,neutral
3430,3430,2022-10-18 15:16:55+00:00,"Auto gevonden in de zoektocht naar de vermiste #hebe en #sanne 

#amberalert HTTP",neutral
3431,3431,2022-10-18 15:16:43+00:00,"De politie vraagt mensen die informatie hebben over de 10-jarige Hebe en die willen bellen naar het nummer, 112 te bellen. Het landelijke nummer heeft te maken met een storing, aldus de politie. HTTP",neutral
3432,3432,2022-10-18 15:15:57+00:00,Auto in het water gevonden tijdens zoektocht naar vermiste Hebe (10) en haar begeleider - Ik vrees het ergste nu…. 💔💔💔💔 #Hebe  HTTP,neutral
3433,3433,2022-10-18 15:15:26+00:00,@USER @USER Een advocaat zou toch moeten weten dat hier gewoon protocollen voor zijn. Jouw nieuwsgierigheid is ondergeschikt aan het beschermen van nabestaanden (als het inderdaad Hebe en Sanne betreft).,anger
3434,3434,2022-10-18 15:15:20+00:00,Auto in water gevonden tijdens zoektocht naar gehandicapte Hebe (10) en begeleidster in Waspik HTTP,neutral
3435,3435,2022-10-18 15:15:13+00:00,"Auto te water in #Waspik heeft niks te maken met zoekactie naar Hebe en Sanne meldt politie. #amberalert 
Politie zegt nog geen enkel actueel spoor te hebben naar de twee vermisten.",neutral
3436,3436,2022-10-18 15:14:03+00:00,Mogelijk auto gevonden in zoektocht naar Hebe en begeleidster | Binnenland | HTTP HTTP,neutral
3437,3437,2022-10-18 15:14:02+00:00,"""Duikers ingezet bij zoektocht naar vermiste Hebe (10) en begeleidster Sanne (26), mogelijk auto gevonden"" HTTP",neutral
3438,3438,2022-10-18 15:14:01+00:00,"BREAKING NEWS : dringende oproep!wie heeft hebe het kleine meisje van 10 jaar en haar begeleidster voor het laaatst gezien. Al wie meer weet of belangrijke inlichtingen gelieve zich te wenden bij het dichtsbijzijnde politiekantoor lees artikel👇 👉 
https://t.co/hl8YPMCQtw",neutral
3439,3439,2022-10-18 15:12:48+00:00,Er vliegt hier al een tijd een helikopter boven het dorp. Ik vermoed om te kijken of ze de vermiste Sanne en Hebe kunnen vinden. Hoop dat ze snel in goede gezondheid terecht zijn.,neutral
3440,3440,2022-10-18 15:11:51+00:00,"Mogelijk auto gevonden in zoektocht naar Hebe en begeleidster HTTP via @USER 

Dit voelt niet goed....laten we hopen 🙏",neutral
3441,3441,2022-10-18 15:11:03+00:00,Vriend begeleidster gehandicapte Hebe (10) reageert: “Ik weet één ding zeker: Sanne zou haar nooit wat aandoen” HTTP,neutral
3442,3442,2022-10-18 15:10:14+00:00,#Hebe is vermist en nu ook nog een auto te water ! Veel politie en brandweer op de been in die regio.. vrees het ergste,anger
3443,3443,2022-10-18 15:06:41+00:00,Is Hebe Zwart Missing Or Found? HTTP,neutral
3444,3444,2022-10-18 15:06:13+00:00,"Vreselijk  RT @USER Oh nee! Het zal toch niet waar zijn? 
Auto gevonden in zoektocht naar #Hebe (10) en begeleidster #Sanne. 
https://t.co/zPGZ2alWng
#vermist #politie #Waspik #vst #sar HTTP",anger
3445,3445,2022-10-18 15:06:12+00:00,"Nee! Nee, nee, nee! Laat het alsjeblieft niet zo zijn 😭

Auto gevonden in zoektocht naar Hebe en begeleidster HTTP via @USER",neutral
3446,3446,2022-10-18 15:05:07+00:00,Auto in het water gevonden tijdens zoektocht naar vermiste Hebe (10) en haar begeleider HTTP,neutral
3447,3447,2022-10-18 15:05:01+00:00,Nee...maar...😪😪😪Auto gevonden in zoektocht naar Hebe (10) en begeleidster via @USER HTTP,neutral
3448,3448,2022-10-18 15:04:34+00:00,Auto in water gevonden tijdens zoekactie naar Hebe en Sanne HTTP HTTP,neutral
3449,3449,2022-10-18 15:04:07+00:00,Auto gevonden in zoektocht naar Hebe en begeleidster #AmberAlert HTTP via @USER,neutral
3450,3450,2022-10-18 15:01:43+00:00,@USER Jezus oud nieuws over hebe!!! Ze hebben auto gevonden,neutral
3451,3451,2022-10-18 15:00:13+00:00,Ik hoop zo dat #Hebe #Sanne snel en gezond terug worden gevonden. Maar ik ben bang dat ze een ongeval hebben gehad en mms wel in het water terecht zijn gekomen. Hoop dat ik ongelijk krijg #amberalert #Hebe,fear
3452,3452,2022-10-18 14:58:56+00:00,Auto gevonden in zoektocht naar Hebe en begeleidster HTTP via @USER,neutral
3453,3453,2022-10-18 14:58:56+00:00,Oei foute boel Auto gevonden in zoektocht naar Hebe en begeleidster HTTP via @USER,neutral
3454,3454,2022-10-18 14:58:47+00:00,Godverdomme waar is dat meisje nou weer joh!! Bah! #Hebe,joy
3455,3455,2022-10-18 14:55:59+00:00,Auto gevonden in zoektocht naar Hebe en begeleidster HTTP,neutral
3456,3456,2022-10-18 14:55:55+00:00,Ik ben al de hele dag aan #Hebe en #Sanne aan het denken.,joy
3457,3457,2022-10-18 14:55:17+00:00,Auto in water gevonden tijdens zoekactie naar Hebe en Sanne HTTP,neutral
3458,3458,2022-10-18 14:55:09+00:00,Auto gevonden in zoektocht naar Hebe en begeleidster HTTP via @USER,neutral
3459,3459,2022-10-18 14:53:55+00:00,Als je vergeet te remmen ga je zo rechtdoor!! #zoektocht #waspik #Hebe HTTP,joy
3460,3460,2022-10-18 14:53:47+00:00,Auto in water gevonden tijdens zoekactie naar Hebe en Sanne HTTP,neutral
3461,3461,2022-10-18 14:52:16+00:00,Auto gevonden in zoektocht naar Hebe en begeleidster HTTP via @USER,neutral
3462,3462,2022-10-18 14:51:49+00:00,Telefoon signaal valt op een bepaalde plek weg 'op de snelweg' maar een mast heeft een 360° ontvangst..dus die gsm kan overal zijn signaal gekoppeld hebben daar.. #Hebe #zoektocht HTTP,neutral
3463,3463,2022-10-18 14:51:10+00:00,"Oh nee! Het zal toch niet waar zijn? 
Auto gevonden in zoektocht naar #Hebe (10) en begeleidster #Sanne. 
https://t.co/zVodGKbJut
#vermist #politie #Waspik #vst #sar HTTP",neutral
3464,3464,2022-10-18 14:50:51+00:00,"Op dit moment veel politiewagens, politiehelikopter, ambulances en brandweerwagens in Waspik. Er zou hier een melding zijn geweest van een auto in het water. Niets duidelijk over mogelijke link met vermissing Hebe. HTTP",neutral
3465,3465,2022-10-18 14:50:32+00:00,New post: Grote zoekactie naar vermiste Hebe (10) en begeleidster: ‘Elke minuut telt’ HTTP,neutral
3466,3466,2022-10-18 14:49:21+00:00,"Zoekactie Hebe en begeleidster gericht op Waspik: 'Aanwijzingen dat ze daar waren' . Er wordt nu vooral gezocht bij de plaats Waspik, een gecombineerde zoekactie van de politie en het Veteran Search Team. HTTP",anger
3467,3467,2022-10-18 14:47:39+00:00,Auto gevonden in zoektocht naar Hebe en begeleidster HTTP,neutral
3468,3468,2022-10-18 14:43:44+00:00,Auto in het water te Waspik! Hooiweg.. het zal toch niet...#Hebe #zoektocht HTTP,neutral
3469,3469,2022-10-18 14:42:45+00:00,Vriend begeleidster gehandicapte Hebe (10) reageert: “Ik weet één ding zeker: Sanne zou haar nooit wat... HTTP HTTP,neutral
3470,3470,2022-10-18 14:42:35+00:00,"@USER Die van mij zit bij Hebe op de dagbesteding en heeft een soortgelijk ziektebeeld. Bij elke vermissing van een kind breekt mijn hart een stukje, maar deze doet echt heel veel pijn. Ik blijf hopen en mee-zoeken en hopen! Ergste nachtmerrie.",anger
3471,3471,2022-10-18 14:41:15+00:00,@USER We zoeken naar zowel de 10 jarige Hebe als haar begeleidster. Het signalement van de begeleidster kun je vinden op onze website: HTTP,neutral
3472,3472,2022-10-18 14:41:08+00:00,Ik hou mijn hart vast…#amberalert #hebe #sanne,neutral
3473,3473,2022-10-18 14:37:30+00:00,"Alsjeblieft kijk uit naar:
Een zwarte Kia Picanto PR-425-K
Sanne Bos vrouw 26 jaar, 1,78 cm. Halflang blond haar, blauwe ogen.
Hebe Zwart, meisje  10 jaar, 1.40cm, blond meervoudig gehandicapt, non verbaal. 
Zie je ze of de auto bel 112. 
We zoeken tussen Vught en Raamsdonkveer👇🏻 HTTP",neutral
3474,3474,2022-10-18 14:37:28+00:00,"Lieve mensen, een bericht dat ik nooit gedacht had te moeten schrijven. Sanne en Hebe zijn vermist. Ze zijn nooit aangekomen toen Sanne Hebe thuis ging brengen van 't Overstapje in Raamsdonkveer naar Vught. Op advies van de politie delen we dit bericht👇🏻 HTTP",neutral
3475,3475,2022-10-18 14:34:51+00:00,"@USER @USER @USER Die vrouw is Sanne, begeleidster van Hebe. Ook zij wordt vermist.",neutral
3476,3476,2022-10-18 14:30:57+00:00,"@USER De afgelopen nacht is door onze collega's uit de regio op allerlei manieren geprobeerd om de auto met Hebe en haar begeleidster te traceren, maar helaas zonder resultaat. Daarop is vervolgens vanochtend een AMBER Alert verstuurd. Lees meer: HTTP",neutral
3477,3477,2022-10-18 14:26:08+00:00,@USER Ja ik ook. Hebe is zo’n kwetsbaar meisje 💔,sadness
3478,3478,2022-10-18 14:25:33+00:00,"Grote zoekactie bij Waspik naar Hebe (10), die is verdwenen met haar begeleidster HTTP via @USER",neutral
3479,3479,2022-10-18 14:22:32+00:00,Hebe en Sanne nu een dag spoorloos: dit gebeurde er sinds hun verdwijning HTTP,anger
3480,3480,2022-10-18 14:20:38+00:00,Heeft @USER zijn camera’s al gecheckt of ze #hebe en #sanne zien in hun #kiapicanto @USER overal hangen toch van die dingen #helpzoeken,anger
3481,3481,2022-10-18 14:14:33+00:00,Ambert Alert voor vermist gehandicapt meisje (10) en haar begeleidster: De politie heeft dinsdag een Amber-Alert doen uitgaan vanwege de vermissing van het 10-jarig gehandicapt meisje Hebe en haar 27-jarige begeleidster Sanne. Dit meldt de politie dinsdag. HTTP,neutral
3482,3482,2022-10-18 14:14:22+00:00,Grootscheepse zoektocht naar vermiste Hebe (10) en begeleidster Sanne (26) HTTP,neutral
3483,3483,2022-10-18 14:12:54+00:00,Grote zoekaktie naar vermist gehandicapt meisje Hebe (10) richt zich op specifieke plek rond Waspik HTTP,neutral
3484,3484,2022-10-18 14:11:40+00:00,"@USER Had even op Facebook bij die begeleider gekeken en bij de ouders van hebe, liefde tussen die 2 spat er vanaf, dus geloof niet dat zij dat meisje zou ontvoeren of iets. Blijven weinig scenario's over helaas. Als ze überhaupt maar gevonden worden. Is belangrijkste",anger
3485,3485,2022-10-18 14:09:07+00:00,@USER @USER Als moeder zijnde word ik al misselijk bij het idee waar de ouders en naasten van Hebe en de begeleidster nu door heen gaan.. Onvoorstelbaar... Daar helpen tweets als de jouwe niet bij maar de politie moet eens bij jou langs gaan want uit je tweet lijkt het alsof je meer weet.,anger
3486,3486,2022-10-18 14:08:46+00:00,Grote zoekactie bij Waspik naar gehandicapte Hebe (10 jaar) via @USER HTTP,neutral
3487,3487,2022-10-18 14:07:03+00:00,Dit weten we tot nu toe over de vermissing van Hebe (10) en haar begeleidster (26) HTTP,neutral
3488,3488,2022-10-18 14:04:56+00:00,"Zo belangrijk voor heel Nederland, België en Duitsland en dan stoppen achter een #betaalmuur @USER 🙄

Politie: aanwijzingen dat gehandicapte #Hebe (10) en begeleidster #Sanne op A59 bij #Waspik waren. #Vermist #AmberAlert #Raamsdonksveer #Raamsdonkveer #Vught HTTP",anger
3489,3489,2022-10-18 14:04:37+00:00,"""Vriend van begeleidster van vermiste Hebe (10) reageert: “Ik weet één ding zeker: Sanne zou haar nooit wat aandoen”""

https://t.co/SCGkNb2fds",neutral
3490,3490,2022-10-18 14:04:26+00:00,"Al sinds ik gisterenavond las dat Hebe en haar begeleidster Sanne vermist zijn een naar gevoel. Hoop dat ik het fout heb, maar iets zegt me dat ze niet levend teruggevonden gaan worden 😪",fear
3491,3491,2022-10-18 13:59:15+00:00,Grote zoekactie naar vermist gehandicapt meisje Hebe (10) richt zich op specifieke plek HTTP,neutral
3492,3492,2022-10-18 13:58:59+00:00,"Politie zoekt naar vermist 10-jarig meisje in Waspik

Lees meer: HTTP #AmberAlert #vermist #meisje #Waspik HTTP",neutral
3493,3493,2022-10-18 13:58:24+00:00,"@USER Hebe is een kind, verdwenen èn afhankelijk van bijvoorbeeld sondevoeding. 

Die combinatie is voldoende voor een Amber Alert.",neutral
3494,3494,2022-10-18 13:56:01+00:00,"#AMBERALERT
Waar is Hebe?

Zoektocht naar vermist meisje duurt voort, veel nog onduidelijk - HTTP",neutral
3495,3495,2022-10-18 13:55:05+00:00,Misien is ze het water ingereden Vriend begeleidster Hebe (10): ’Sanne zou haar nooit iets aandoen’ via @USER HTTP,neutral
3496,3496,2022-10-18 13:51:29+00:00,"Storing telefoonnummers politie
Vanwege een storing is het politienummer 0900-8844 moeilijk bereikbaar. Nummeropsporingstiplijn is wel weer bereikbaar. U kunt weer naar 0800-6070 bellen voor tips over de Amber Alert in verband met de vermissing van Hebe. Bij spoed belt u naar 112",neutral
3497,3497,2022-10-18 13:50:03+00:00,hebe is nr.8 trending hashtag in NL in afgelopen 4 uur. HTTP #hebe,neutral
3498,3498,2022-10-18 13:45:23+00:00,Politie: aanwijzingen dat gehandicapte Hebe (10) en begeleidster Sanne op A59 bij #Waspik waren HTTP,neutral
3499,3499,2022-10-18 13:44:25+00:00,Politie zoekt samen met Veteran Search Team naar Hebe en haar begeleidster in de omgeving van Waspik HTTP,neutral
3500,3500,2022-10-18 13:41:16+00:00,"@USER @USER Ik begrijp uit jouw reactie, Hummie,dat de politie ook Hebe niet bij voorbaat vrij moet pleiten... 🤗😅",anger
3501,3501,2022-10-18 13:40:09+00:00,"De NOS deelde vanmorgen artikel over het vermiste meisje Hebe, daar schreven ze de plaatsnaam verkeerd. Dat meld ik ze even netjes want mensen willen graag meezoeken en het lijkt me handig om de juiste informatie te verspreiden, mensen op Facebook denken daar anders over zeg 😂",neutral
3502,3502,2022-10-18 13:40:02+00:00,Politie zoekt samen met Veteran Search Team naar Hebe en haar begeleidster in de omgeving van Waspik HTTP,neutral
3503,3503,2022-10-18 13:38:55+00:00,In Sprang-Capelle vertrekken nu steeds twee vrijwilligers van het Veteranen Search Team. Zij gaan in koppels zoeken in de omgeving naar Hebe en haar begeleidster. HTTP,neutral
